Using device: cuda
Path to dataset files: /home/airhust/.cache/kagglehub/datasets/sumanthvrao/daily-climate-time-series-data/versions/3
Train samples: 1448, Test samples: 100
Epoch 952 | train MSE 0.0020 | test MSE 0.2985
Epoch 953 | train MSE 0.0021 | test MSE 0.3135
Epoch 954 | train MSE 0.0019 | test MSE 0.2986
Epoch 955 | train MSE 0.0020 | test MSE 0.3298
Epoch 956 | train MSE 0.0018 | test MSE 0.3085
Epoch 957 | train MSE 0.0019 | test MSE 0.3043
Epoch 958 | train MSE 0.0019 | test MSE 0.3194
Epoch 959 | train MSE 0.0020 | test MSE 0.2962
Epoch 960 | train MSE 0.0020 | test MSE 0.2981
Epoch 961 | train MSE 0.0020 | test MSE 0.3231
Epoch 962 | train MSE 0.0021 | test MSE 0.3075
Epoch 963 | train MSE 0.0019 | test MSE 0.3230
Epoch 964 | train MSE 0.0018 | test MSE 0.3044
Epoch 965 | train MSE 0.0018 | test MSE 0.3092
Epoch 966 | train MSE 0.0017 | test MSE 0.3011
Epoch 967 | train MSE 0.0018 | test MSE 0.2978
Epoch 968 | train MSE 0.0019 | test MSE 0.3093
Epoch 969 | train MSE 0.0020 | test MSE 0.2947
Epoch 970 | train MSE 0.0018 | test MSE 0.3143
Epoch 971 | train MSE 0.0018 | test MSE 0.3019
Epoch 972 | train MSE 0.0019 | test MSE 0.3077
Epoch 973 | train MSE 0.0017 | test MSE 0.3100
Epoch 974 | train MSE 0.0019 | test MSE 0.3009
Epoch 975 | train MSE 0.0020 | test MSE 0.3003
Epoch 976 | train MSE 0.0019 | test MSE 0.3059
Epoch 977 | train MSE 0.0018 | test MSE 0.2868
Epoch 978 | train MSE 0.0020 | test MSE 0.3017
Epoch 979 | train MSE 0.0020 | test MSE 0.3054
Epoch 980 | train MSE 0.0021 | test MSE 0.3136
Epoch 981 | train MSE 0.0019 | test MSE 0.3131
Epoch 982 | train MSE 0.0021 | test MSE 0.3014
Epoch 983 | train MSE 0.0020 | test MSE 0.3129
Epoch 984 | train MSE 0.0020 | test MSE 0.3033
Epoch 985 | train MSE 0.0018 | test MSE 0.2973
Epoch 986 | train MSE 0.0020 | test MSE 0.3024
Epoch 987 | train MSE 0.0018 | test MSE 0.2967
Epoch 988 | train MSE 0.0020 | test MSE 0.2957
Epoch 989 | train MSE 0.0021 | test MSE 0.3082
Epoch 990 | train MSE 0.0022 | test MSE 0.2914
Epoch 991 | train MSE 0.0022 | test MSE 0.3134
Epoch 992 | train MSE 0.0025 | test MSE 0.3046
Epoch 993 | train MSE 0.0023 | test MSE 0.2921
Epoch 994 | train MSE 0.0023 | test MSE 0.3148
Epoch 995 | train MSE 0.0023 | test MSE 0.2736
Epoch 996 | train MSE 0.0025 | test MSE 0.3159
Epoch 997 | train MSE 0.0021 | test MSE 0.2964
Epoch 998 | train MSE 0.0021 | test MSE 0.3074
Epoch 999 | train MSE 0.0022 | test MSE 0.3101
Epoch 1000 | train MSE 0.0022 | test MSE 0.2828
Final test MSE (original scale): 15.2606
Saved predictions to results/lstm_delhi_preds.csv
